aX,aY,aZ
-0.077,-0.769,-0.637
-0.076,-0.764,-0.636
-0.076,-0.763,-0.639
-0.076,-0.764,-0.641
-0.076,-0.765,-0.638
-0.076,-0.765,-0.638
-0.077,-0.762,-0.638
-0.078,-0.764,-0.640
-0.074,-0.767,-0.641
-0.074,-0.769,-0.638
-0.075,-0.765,-0.639
-0.074,-0.762,-0.636
-0.078,-0.761,-0.637
-0.076,-0.762,-0.639
-0.077,-0.765,-0.638
-0.078,-0.763,-0.637
-0.075,-0.763,-0.639
-0.075,-0.764,-0.640
-0.077,-0.766,-0.640
-0.076,-0.764,-0.640
-0.077,-0.766,-0.637
-0.076,-0.764,-0.639
-0.077,-0.765,-0.639
-0.076,-0.765,-0.638
-0.074,-0.764,-0.638
-0.075,-0.764,-0.639
-0.076,-0.764,-0.638
-0.077,-0.765,-0.638
-0.077,-0.761,-0.637
-0.075,-0.764,-0.638
-0.078,-0.764,-0.637
-0.078,-0.764,-0.638
-0.077,-0.765,-0.639
-0.078,-0.765,-0.638
-0.077,-0.764,-0.638
-0.073,-0.767,-0.639
-0.075,-0.765,-0.640
-0.076,-0.766,-0.641
-0.076,-0.767,-0.636
-0.075,-0.764,-0.639
-0.076,-0.765,-0.639
-0.077,-0.765,-0.639
-0.076,-0.765,-0.638
-0.076,-0.765,-0.638
-0.076,-0.764,-0.636
-0.075,-0.764,-0.638
-0.076,-0.764,-0.638
-0.076,-0.765,-0.636
-0.074,-0.765,-0.639
-0.075,-0.763,-0.639
-0.075,-0.766,-0.637
-0.076,-0.765,-0.638
-0.076,-0.765,-0.638
-0.076,-0.763,-0.639
-0.076,-0.765,-0.635
-0.078,-0.766,-0.638
-0.074,-0.764,-0.638
-0.076,-0.766,-0.639
-0.078,-0.765,-0.640
-0.074,-0.766,-0.637
-0.079,-0.762,-0.637
-0.077,-0.763,-0.639
-0.078,-0.766,-0.639
-0.074,-0.770,-0.642
-0.075,-0.768,-0.637
-0.075,-0.760,-0.638
-0.076,-0.762,-0.638
-0.077,-0.763,-0.639
-0.077,-0.764,-0.638
-0.077,-0.762,-0.637
-0.076,-0.764,-0.637
-0.078,-0.763,-0.638
-0.076,-0.767,-0.640
-0.072,-0.765,-0.641
-0.075,-0.765,-0.636
-0.076,-0.765,-0.635
-0.078,-0.766,-0.637
-0.075,-0.766,-0.639
-0.074,-0.767,-0.638
-0.075,-0.765,-0.641
-0.075,-0.764,-0.638
-0.075,-0.764,-0.638
-0.076,-0.766,-0.640
-0.076,-0.762,-0.640
-0.075,-0.763,-0.640
-0.078,-0.762,-0.639
-0.078,-0.766,-0.640
-0.077,-0.766,-0.638
-0.079,-0.765,-0.639
-0.077,-0.766,-0.638
-0.077,-0.763,-0.637
-0.078,-0.766,-0.637
-0.080,-0.764,-0.633
-0.078,-0.763,-0.634
-0.078,-0.759,-0.635
-0.078,-0.764,-0.635
-0.077,-0.773,-0.640
-0.073,-0.771,-0.642
-0.071,-0.762,-0.638
-0.041,-0.776,-0.657
-0.087,-0.760,-0.637
-0.083,-0.757,-0.640
-0.079,-0.761,-0.628
-0.071,-0.770,-0.643
-0.068,-0.768,-0.640
-0.077,-0.777,-0.634
-0.090,-0.763,-0.636
-0.049,-0.784,-0.595
-0.081,-0.764,-0.628
-0.073,-0.771,-0.640
-0.071,-0.769,-0.641
-0.065,-0.774,-0.615
-0.082,-0.767,-0.632
-0.077,-0.764,-0.631
-0.077,-0.767,-0.636
-0.074,-0.769,-0.637
-0.078,-0.768,-0.638
-0.077,-0.764,-0.637
-0.077,-0.763,-0.632
-0.077,-0.771,-0.637
-0.076,-0.768,-0.637
-0.077,-0.766,-0.633
-0.075,-0.769,-0.634
-0.076,-0.770,-0.634
-0.076,-0.771,-0.637
-0.073,-0.771,-0.636
-0.073,-0.770,-0.635
-0.076,-0.768,-0.634
-0.074,-0.765,-0.637
-0.080,-0.764,-0.636
-0.080,-0.766,-0.638
-0.075,-0.765,-0.636
-0.077,-0.767,-0.637
-0.079,-0.764,-0.632
-0.079,-0.767,-0.632
-0.079,-0.765,-0.631
-0.079,-0.767,-0.633
-0.078,-0.768,-0.634
-0.074,-0.766,-0.636
-0.077,-0.770,-0.634
-0.078,-0.771,-0.635
-0.076,-0.769,-0.635
-0.076,-0.769,-0.634
-0.080,-0.767,-0.632
-0.081,-0.763,-0.632
-0.079,-0.764,-0.634
-0.079,-0.765,-0.634
-0.080,-0.765,-0.636
-0.081,-0.765,-0.635
-0.076,-0.769,-0.632
-0.076,-0.770,-0.634
-0.074,-0.768,-0.631
-0.073,-0.772,-0.634
-0.073,-0.772,-0.636
-0.074,-0.771,-0.637
-0.076,-0.769,-0.636
-0.075,-0.767,-0.636
-0.076,-0.765,-0.637
-0.078,-0.769,-0.634
-0.080,-0.765,-0.634
-0.082,-0.764,-0.633
-0.081,-0.762,-0.633
-0.081,-0.771,-0.632
-0.079,-0.768,-0.633
-0.080,-0.766,-0.633
-0.074,-0.764,-0.635
-0.074,-0.766,-0.634
-0.073,-0.773,-0.636
-0.071,-0.769,-0.634
-0.077,-0.768,-0.637
-0.076,-0.767,-0.635
-0.078,-0.767,-0.634
-0.076,-0.766,-0.636
-0.078,-0.768,-0.634
-0.077,-0.765,-0.632
-0.076,-0.767,-0.633
-0.078,-0.767,-0.634
-0.078,-0.767,-0.637
-0.077,-0.768,-0.635
-0.075,-0.766,-0.633
-0.074,-0.764,-0.635
-0.075,-0.768,-0.635
-0.076,-0.769,-0.636
-0.075,-0.767,-0.636
-0.074,-0.768,-0.637
-0.077,-0.767,-0.633
-0.078,-0.767,-0.635
-0.076,-0.767,-0.633
-0.075,-0.770,-0.632
-0.076,-0.766,-0.635
-0.077,-0.767,-0.636
-0.074,-0.768,-0.634
-0.074,-0.769,-0.636
-0.077,-0.765,-0.634
-0.076,-0.767,-0.633
-0.075,-0.770,-0.634
-0.076,-0.767,-0.636
-0.074,-0.770,-0.637
-0.077,-0.768,-0.635
-0.075,-0.770,-0.634
-0.076,-0.768,-0.635
-0.074,-0.768,-0.635
-0.075,-0.768,-0.635
-0.078,-0.767,-0.635
-0.074,-0.768,-0.634
-0.072,-0.765,-0.635
-0.075,-0.767,-0.636
-0.077,-0.768,-0.635
-0.077,-0.767,-0.635
-0.077,-0.769,-0.635
-0.076,-0.768,-0.632
-0.077,-0.770,-0.636
-0.076,-0.768,-0.635
-0.075,-0.767,-0.634
-0.073,-0.768,-0.634
-0.075,-0.766,-0.635
-0.076,-0.769,-0.635
-0.076,-0.772,-0.638
-0.075,-0.767,-0.635
-0.076,-0.766,-0.634
-0.077,-0.764,-0.637
-0.074,-0.769,-0.637
-0.076,-0.774,-0.635
-0.075,-0.770,-0.633
-0.075,-0.764,-0.633
-0.078,-0.765,-0.634
-0.075,-0.766,-0.634
-0.076,-0.769,-0.636
-0.076,-0.765,-0.635
-0.078,-0.765,-0.635
-0.076,-0.768,-0.633
-0.073,-0.767,-0.637
-0.074,-0.769,-0.634
-0.072,-0.768,-0.635
-0.075,-0.766,-0.634
-0.077,-0.766,-0.634
-0.073,-0.766,-0.634
-0.075,-0.769,-0.637
-0.075,-0.770,-0.638
-0.077,-0.766,-0.635
-0.075,-0.765,-0.635
-0.075,-0.766,-0.633
-0.076,-0.766,-0.635
-0.074,-0.768,-0.634
-0.076,-0.767,-0.637
-0.077,-0.766,-0.635
-0.075,-0.767,-0.635
-0.073,-0.770,-0.635
-0.075,-0.770,-0.635
-0.076,-0.769,-0.636
-0.076,-0.769,-0.636
-0.076,-0.768,-0.634
-0.076,-0.767,-0.635
-0.075,-0.767,-0.635
-0.075,-0.770,-0.636
-0.077,-0.769,-0.634
-0.076,-0.767,-0.632
-0.076,-0.768,-0.634
-0.077,-0.765,-0.634
-0.076,-0.768,-0.633
-0.076,-0.768,-0.634
-0.076,-0.765,-0.634
-0.075,-0.770,-0.635
-0.076,-0.768,-0.636
-0.077,-0.765,-0.636
-0.078,-0.766,-0.634
-0.076,-0.769,-0.634
-0.075,-0.772,-0.633
-0.074,-0.769,-0.632
-0.074,-0.767,-0.635
-0.077,-0.769,-0.634
-0.077,-0.766,-0.633
-0.076,-0.769,-0.634
-0.075,-0.767,-0.633
-0.077,-0.771,-0.632
-0.076,-0.772,-0.635
-0.072,-0.772,-0.635
-0.073,-0.768,-0.632
-0.076,-0.765,-0.633
-0.077,-0.764,-0.633
-0.076,-0.766,-0.634
-0.078,-0.770,-0.634
-0.081,-0.770,-0.633
-0.079,-0.772,-0.631
-0.077,-0.771,-0.633
-0.076,-0.768,-0.632
-0.083,-0.770,-0.636
-0.076,-0.767,-0.630
-0.075,-0.766,-0.634
-0.077,-0.768,-0.632
-0.075,-0.772,-0.633
-0.076,-0.769,-0.634
-0.075,-0.771,-0.631
-0.079,-0.768,-0.633
-0.077,-0.769,-0.634
-0.078,-0.771,-0.633
-0.079,-0.772,-0.633
-0.078,-0.771,-0.634
-0.074,-0.770,-0.634
-0.074,-0.772,-0.631
-0.078,-0.771,-0.634
-0.076,-0.768,-0.635
-0.078,-0.767,-0.633
-0.076,-0.766,-0.632
-0.076,-0.768,-0.634
-0.079,-0.763,-0.631
-0.079,-0.771,-0.633
-0.080,-0.768,-0.632
-0.073,-0.769,-0.634
-0.073,-0.774,-0.633
-0.075,-0.774,-0.638
-0.073,-0.773,-0.635
-0.075,-0.771,-0.634
-0.076,-0.767,-0.633
-0.076,-0.769,-0.632
-0.075,-0.767,-0.633
-0.077,-0.769,-0.635
-0.078,-0.768,-0.633
-0.079,-0.765,-0.632
-0.080,-0.766,-0.634
-0.077,-0.770,-0.636
-0.076,-0.768,-0.635
-0.076,-0.768,-0.632
-0.076,-0.764,-0.635
-0.074,-0.772,-0.635
-0.075,-0.773,-0.635
-0.074,-0.772,-0.633
-0.078,-0.768,-0.631
-0.075,-0.766,-0.635
-0.076,-0.765,-0.630
-0.078,-0.769,-0.633
-0.076,-0.768,-0.633
-0.078,-0.766,-0.636
-0.077,-0.770,-0.632
-0.074,-0.771,-0.634
-0.074,-0.768,-0.632
-0.074,-0.768,-0.633
-0.076,-0.768,-0.634
-0.073,-0.767,-0.633
-0.076,-0.769,-0.634
-0.077,-0.769,-0.635
-0.076,-0.768,-0.634
-0.076,-0.766,-0.634
-0.074,-0.766,-0.633
-0.076,-0.767,-0.631
-0.075,-0.767,-0.632
-0.076,-0.767,-0.636
-0.076,-0.769,-0.634
-0.074,-0.768,-0.633
-0.075,-0.766,-0.635
-0.087,-0.760,-0.648
-0.075,-0.772,-0.637
-0.075,-0.771,-0.636
-0.073,-0.770,-0.635
-0.072,-0.768,-0.635
-0.077,-0.772,-0.633
-0.077,-0.768,-0.634
-0.075,-0.767,-0.636
-0.076,-0.768,-0.637
-0.076,-0.769,-0.636
-0.075,-0.769,-0.634
-0.076,-0.770,-0.635
-0.075,-0.772,-0.637
-0.074,-0.769,-0.636
-0.072,-0.766,-0.635
-0.075,-0.768,-0.634
-0.080,-0.767,-0.637
-0.076,-0.769,-0.636
-0.075,-0.766,-0.635
-0.074,-0.767,-0.637
-0.076,-0.767,-0.632
-0.080,-0.773,-0.634
-0.076,-0.765,-0.632
-0.079,-0.765,-0.632
-0.079,-0.767,-0.634
-0.073,-0.769,-0.632
-0.071,-0.768,-0.630
-0.078,-0.769,-0.630
-0.078,-0.763,-0.633
-0.077,-0.767,-0.633
-0.078,-0.769,-0.638
-0.076,-0.776,-0.644
-0.062,-0.772,-0.627
-0.073,-0.770,-0.634
-0.074,-0.771,-0.632
-0.078,-0.772,-0.631
-0.083,-0.769,-0.632
-0.074,-0.771,-0.631
-0.074,-0.763,-0.632
-0.077,-0.768,-0.630
-0.094,-0.751,-0.631
-0.081,-0.781,-0.634
-0.080,-0.778,-0.633
-0.072,-0.762,-0.633
-0.055,-0.760,-0.621
-0.072,-0.759,-0.627
-0.080,-0.759,-0.627
-0.079,-0.761,-0.632
-0.081,-0.756,-0.629
-0.075,-0.770,-0.637
-0.074,-0.774,-0.634
-0.083,-0.767,-0.625
-0.081,-0.780,-0.626
-0.097,-0.783,-0.667
-0.073,-0.773,-0.640
-0.067,-0.777,-0.635
-0.074,-0.765,-0.632
-0.074,-0.763,-0.629
-0.076,-0.764,-0.629
-0.079,-0.768,-0.630
-0.077,-0.765,-0.631
-0.080,-0.768,-0.635
-0.083,-0.764,-0.633
-0.083,-0.765,-0.637
-0.082,-0.767,-0.636
-0.075,-0.772,-0.638
-0.072,-0.767,-0.636
-0.069,-0.770,-0.635
-0.070,-0.772,-0.635
-0.073,-0.775,-0.634
-0.070,-0.779,-0.635
-0.073,-0.773,-0.635
-0.077,-0.770,-0.635
-0.077,-0.771,-0.633
-0.082,-0.771,-0.639
-0.075,-0.753,-0.619
-0.088,-0.771,-0.641
-0.081,-0.760,-0.633
-0.081,-0.761,-0.633
-0.079,-0.765,-0.633
-0.077,-0.764,-0.633
-0.074,-0.766,-0.632
-0.078,-0.768,-0.633
-0.071,-0.776,-0.634
-0.072,-0.778,-0.633
-0.071,-0.776,-0.632
-0.074,-0.773,-0.633
-0.078,-0.769,-0.631
-0.077,-0.770,-0.631
-0.080,-0.771,-0.631
-0.082,-0.766,-0.632
-0.082,-0.767,-0.630
-0.080,-0.765,-0.631
-0.079,-0.767,-0.633
-0.078,-0.770,-0.632
-0.075,-0.765,-0.632
-0.073,-0.764,-0.631
-0.073,-0.764,-0.631
-0.075,-0.776,-0.640
-0.074,-0.777,-0.636
-0.074,-0.776,-0.633
-0.074,-0.771,-0.632
-0.079,-0.770,-0.632
-0.074,-0.764,-0.635
-0.097,-0.768,-0.646
-0.084,-0.771,-0.638
-0.080,-0.772,-0.639
-0.077,-0.768,-0.629
-0.079,-0.762,-0.629
-0.082,-0.756,-0.630
-0.072,-0.762,-0.633
-0.070,-0.759,-0.630
-0.073,-0.756,-0.634
-0.079,-0.765,-0.636
-0.071,-0.780,-0.631
-0.074,-0.787,-0.637
-0.073,-0.783,-0.632
-0.072,-0.783,-0.632
-0.074,-0.781,-0.633
-0.073,-0.774,-0.631
-0.073,-0.769,-0.631
-0.074,-0.771,-0.630
-0.063,-0.780,-0.628
-0.081,-0.771,-0.637
-0.078,-0.766,-0.637
-0.079,-0.766,-0.633
-0.089,-0.764,-0.632
-0.091,-0.765,-0.630
-0.086,-0.761,-0.627
-0.079,-0.757,-0.624
-0.078,-0.757,-0.629
-0.082,-0.762,-0.626
-0.083,-0.762,-0.631
-0.082,-0.764,-0.634
-0.081,-0.769,-0.635
-0.069,-0.777,-0.632
-0.072,-0.781,-0.632
-0.067,-0.780,-0.624
-0.072,-0.777,-0.630
-0.074,-0.776,-0.631
-0.071,-0.771,-0.633
-0.072,-0.775,-0.633
-0.071,-0.773,-0.634
-0.074,-0.770,-0.633
-0.074,-0.771,-0.633
-0.078,-0.770,-0.633
-0.080,-0.768,-0.631
-0.081,-0.767,-0.633
-0.081,-0.768,-0.632
-0.079,-0.768,-0.631
-0.078,-0.768,-0.634
-0.077,-0.768,-0.635
